"etf_tck_cd","tck_iem_cd","mkt_vlu","fc_sec_eng_nm","fc_sec_krl_nm","stk_qty","wht_pct","sec_tp"
IBB,ALXO,564759,ALX ONCOLOGY HOLDINGS INC,ALX 온콜로지,216383,0.007,ST
IBB,ACRS,536034,ACLARIS THERAPEUTICS INC,어클라리스 파마수티칼즈,462099,0.007,ST
IBB,AMLX,647772,AMYLYX PHARMACEUTICALS INC,어밀릭스 파마수티칼즈,340933,0.008,ST
IBB,VTYX,748857,VENTYX BIOSCIENCES INC,벤틱스 바이오사이언시즈,361767,0.01,ST
IBB,PGEN,1057161,PRECIGEN INC,프레시젠,961056,0.014,ST
IBB,ATAI,1082772,ATAI LIFE SCIENCES N V NV,아타이 라이프 사이언시즈,852577,0.014,ST
IBB,CRBU,1119698,CARIBOU BIOSCIENCES INC,카리부 바이오사이언시즈,577164,0.015,ST
IBB,CHRS,1164816,COHERUS BIOSCIENCES INC,코히러스 바이오사이언스,814557,0.015,ST
IBB,BMEA,1172805,BIOMEA FUSION INC,바이오미어 퓨전,205036,0.015,ST
IBB,CABA,1247205,CABALETTA BIO INC,카발레타 바이오,299809,0.016,ST
IBB,NAUT,1329298,NAUTILUS BIOTECHNOLGY INC,노틸러스 바이오테크놀로지,585594,0.017,ST
IBB,LYEL,1291145,LYELL IMMUNOPHARMA INC,라이엘 이뮤노파마,843886,0.017,ST
IBB,ZNTL,1388943,ZENTALIS PHARMACEUTICALS INC,젠테일스 파마슈티컬,462981,0.018,ST
IBB,THRD,1378783,THIRD HARMONIC BIO INC,써드 하모닉 바이오,113761,0.018,ST
IBB,BLUE,1384651,BLUEBIRD BIO INC,블루버드 바이오,1390352,0.018,ST
IBB,ACIU,1364204,AC IMMUNE SA,-,415916,0.018,ST
IBB,MGNX,1489396,MACROGENICS INC,매크로제닉스,423124,0.019,ST
IBB,MGTX,1509625,MEIRAGTX HOLDINGS PLC,메이라지티엑스 홀딩스,345452,0.02,ST
IBB,TRML,1573860,TOURMALINE BIO INC,-,112660,0.021,ST
IBB,PRME,1577198,PRIME MEDICINE INC,프라임 메디슨,375971,0.021,ST
IBB,MLYS,1662322,MINERALYS THERAPEUTICS INC,미네랄리스 테라퓨틱스,150846,0.022,ST
METV,EA,6570300,ELECTRONIC ARTS INC,EA,48725000,1.483,ST
METV,"9988 HK",5824487,ALIBABA GROUP HLDG,-,48725000,1.315,-
METV,COIN,5382432,COINBASE GLOBAL INC,코인베이스,48725000,1.215,ST
METV,ADBE,5089248,ADOBE SYSTEMS INCORPORATED,어도비,48725000,1.149,ST
METV,AKAM,5031652,AKAMAI TECHNOLOGIES INC,아카마이,48725000,1.136,ST
METV,NET,4994927,CLOUDFLARE INC,클라우드플레어,48725000,1.127,ST
METV,NTES,4988386,NETEASE INC,넷이즈,48725000,1.126,ST
METV,SWKS,4960310,SKYWORKS SOLUTIONS INC,스카이웍스 솔루션,48725000,1.12,ST
METV,HEXAB SS,4945629,HEXAGON AB,-,48725000,1.116,-
METV,"035420 KS",4758218,NAVER CORP,-,48725000,1.074,-
METV,LUMN,4506186,LUMEN TECHNOLOGIES INC,루멘,48725000,1.017,ST
METV,INTC,4282215,INTEL CORP,인텔,48725000,0.966,ST
METV,AMAT,4213564,APPLIED MATLS INC,어플라이드 머터리얼즈,48725000,0.951,ST
METV,TXN,4121381,TEXAS INSTRS INC,텍사스인스트루먼츠,48725000,0.93,ST
METV,MRVL,2639498,MARVELL TECHNOLOGY INC,마블 테크놀로지,48725000,0.596,ST
METV,"259960 KS",2549436,KRAFTON INC,-,48725000,0.575,-
METV,AVGO,2459117,BROADCOM INC,브로드컴,48725000,0.555,ST
METV,NKE,2400528,NIKE INC,나이키,48725000,0.542,ST
METV,GLXY CN,2397132,GALAXY DIGITAL HOLDINGS LTD,-,48725000,0.541,-
METV,BSY,2371167,BENTLEY SYS INC,벤틀리 시스템즈,48725000,0.535,ST
METV,"7974 JP",2332724,NINTENDO CO LTD,-,48725000,0.526,-
METV,EQIX,2314969,EQUINIX INC,이퀴녹스,48725000,0.522,ST
METV,PTC,2286698,PTC INC,PTC,48725000,0.516,ST
METV,ASML,6970359,ASML HOLDING N V,ASML,48725000,1.573,ST
METV,DIS,7113844,DISNEY WALT CO,월트디즈니,48725000,1.606,ST
METV,MTTR,7191367,MATTERPORT INC,매터포트,48725000,1.623,ST
METV,TSM,13685186,TAIWAN SEMICONDUCTOR MFG LTD SPONSORED ADS,TSMC,48725000,3.089,ST
METV,NVDA,38947572,NVIDIA CORPORATION,엔비디아,48725000,8.79,ST
METV,AAPL,34745276,APPLE INC,애플,48725000,7.842,ST
METV,RBLX,33420113,ROBLOX CORP,로블록스,48725000,7.543,ST
METV,META,24953006,META PLATFORMS INC,메타,48725000,5.632,ST
METV,MSFT,17954328,MICROSOFT CORP,마이크로소프트,48725000,4.052,ST
METV,"700 HK",16263862,TENCENT HLDGS LTD,-,48725000,3.671,-
METV,QCOM,16198471,QUALCOMM INC,퀄컴,48725000,3.656,ST
METV,"6758 JP",13737409,SONY GROUP CORPORA,-,48725000,3.1,-
METV,ADSK,13722776,AUTODESK INC,오토데스크,48725000,3.097,ST
METV,AMZN,13411826,AMAZON COM INC,아마존,48725000,3.027,ST
METV,U,12021832,UNITY SOFTWARE INC,유니티 소프트웨어,48725000,2.713,ST
METV,PL,2009010,PLANET LABS PBC,플래닛 랩스,48725000,0.453,ST
METV,EGIO,1986617,EDGIO INC,데드지오,48725000,0.448,ST
METV,"3690 HK",608101,MEITUAN,-,48725000,0.137,-
METV,PYPL,496600,PAYPAL HLDGS INC,페이팔,48725000,0.112,ST
METV,SQ,442689,BLOCK INC,스퀘어,48725000,0.1,ST
METV,SE,7968228,SEA LTD,시 리미티드,48725000,1.798,ST
METV,TTWO,8258844,TAKE-TWO INTERACTIVE SOFTWARE COM,테이크 투 인터액티브,48725000,1.864,ST
METV,AMD,9722045,ADVANCED MICRO DEVICES INC,에이엠디,48725000,2.194,ST
METV,"005930 KS",10185795,SAMSUNG ELECTRONIC,-,48725000,2.299,-
METV,SNAP,11295929,SNAP INC,스냅,48725000,2.549,ST
METV,BIDU,11655533,BAIDU INC,바이두,48725000,2.631,ST
METV,GOOGL,14186726,ALPHABET INC,알파벳 A주,48725000,3.202,ST
METV,Cash&Other,132825,Cash & Other,-,48725000,0.03,-
NOBL,NEE,182253697,NEXTERA ENERGY INC,넥스트라에너지,2352875,1.532,ST
NOBL,JNJ,182357828,JOHNSON & JOHNSON,존슨앤존슨,1135337,1.533,ST
NOBL,BRO,182449877,BROWN & BROWN INC,브라운 앤 브라운,1818679,1.534,ST
NOBL,GD,182616858,GENERAL DYNAMICS CORP,-,623287,1.535,-
NOBL,XOM,183385074,EXXON MOBIL CORP,엑슨모빌,1542996,1.542,ST
NOBL,CB,184404073,CHUBB LTD,첩,682321,1.55,ST
NOBL,IBM,184594367,INTL BUSINESS MACHINES CORP,아이비엠,964191,1.552,ST
NOBL,SHW,184708979,SHERWIN-WILLIAMS CO/THE,-,534397,1.553,-
NOBL,CAH,184659182,CARDINAL HEALTH INC,카니달 헬스,1834302,1.553,ST
NOBL,KO,185168285,COCA-COLA CO/THE,코카콜라,2696102,1.557,ST
NOBL,MKC,185557591,MCCORMICK & CO-NON VTG SHRS,맥코믹,2390282,1.56,ST
NOBL,AMCR,185879517,AMCOR PLC,앰코,17602227,1.563,ST
NOBL,GWW,186311768,WW GRAINGER INC,그레이저,190248,1.566,ST
NOBL,FRT,186611808,FEDERAL REALTY INVS TRUST,페데럴 리얼티,1654360,1.569,ST
NOBL,ED,186942359,CONSOLIDATED EDISON INC,콘솔리데이티드 에디슨,1850548,1.572,ST
NOBL,CL,187477684,COLGATE-PALMOLIVE CO,콜게이트팔모라이브,1836756,1.576,ST
NOBL,MCD,187612282,MCDONALD'S CORP,맥도날드,700281,1.577,ST
NOBL,O,187686926,REALTY INCOME CORP,리얼티 인컴,3098678,1.578,ST
NOBL,ADP,188287975,AUTOMATIC DATA PROCESSING,오토메틱 데이타 프로세싱,718163,1.583,ST
NOBL,SYY,188470111,SYSCO CORP,시스코,2492002,1.585,ST
NOBL,CINF,189478239,CINCINNATI FINANCIAL CORP,신시내티 파이낸셜,1478220,1.593,ST
NOBL,APD,189725315,AIR PRODUCTS & CHEMICALS INC,에어 프로덕츠 앤 케미칼즈,681901,1.595,ST
NOBL,AFL,190755345,AFLAC INC,애플랙,1884748,1.604,ST
NOBL,CLX,191098092,CLOROX COMPANY,클로록스,1336070,1.607,ST
NOBL,ABBV,191245455,ABBVIE INC,애브비,1006926,1.608,ST
NOBL,CHRW,193745642,C.H. ROBINSON WORLDWIDE INC,씨에치 로빈슨,1966861,1.629,ST
NOBL,SWK,194620836,STANLEY BLACK & DECKER INC,스탠리 블랙 앤 덱커,2053829,1.636,ST
NOBL,KVUE,205260804,KENVUE INC,켄뷰,9765024,1.726,ST
NOBL,-,15990129,Net Other Assets (Liabilities),-,0,0.134,-
NOBL,WST,157745254,WEST PHARMACEUTICAL SERVICES,웨스트 파머수티칼 서비스,548012,1.326,ST
NOBL,ALB,159410194,ALBEMARLE CORP,앨버말,1952360,1.34,ST
NOBL,EMR,161270612,EMERSON ELECTRIC CO,에머슨 일렉트릭,1555315,1.356,ST
NOBL,TROW,163422818,T ROWE PRICE GROUP INC,티 로위 프라이스,1551237,1.374,ST
NOBL,TGT,164164076,TARGET CORP,타겟,1211543,1.38,ST
NOBL,ADM,165507514,ARCHER-DANIELS-MIDLAND CO,아처 대니얼스 미들랜드,2832093,1.392,ST
NOBL,CVX,165917421,CHEVRON CORP,쉐브론,1144337,1.395,ST
NOBL,NUE,166368611,NUCOR CORP,누코,1146263,1.399,ST
NOBL,PPG,168930408,PPG INDUSTRIES INC,피피지 인더스트리,1416726,1.42,ST
NOBL,EXPD,170349417,EXPEDITORS INTL WASH INC,익스페다이터스,1430546,1.432,ST
NOBL,WMT,170770581,WALMART INC,월마트,2513180,1.436,ST
NOBL,BEN,171846966,FRANKLIN RESOURCES INC,프랭클린 템플턴,7754827,1.445,ST
NOBL,ECL,172016105,ECOLAB INC,에코랩,722939,1.446,ST
NOBL,FAST,175005235,FASTENAL CO,패스터널,2636018,1.471,ST
NOBL,ESS,175370771,ESSEX PROPERTY TRUST INC,에섹스,620474,1.474,ST
NOBL,ROP,175700620,ROPER TECHNOLOGIES INC,로퍼테크놀로지,333537,1.477,ST
NOBL,NDSN,176264417,NORDSON CORP,노드선,751853,1.482,ST
NOBL,BDX,176353650,BECTON DICKINSON AND CO,벡톤디킨스,747578,1.483,ST
NOBL,AOS,176353912,SMITH (A.O.) CORP,에이 오 스미스,2197009,1.483,ST
NOBL,KMB,177190202,KIMBERLY-CLARK CORP,킴벌리클락,1262758,1.49,ST
NOBL,ITW,177363929,ILLINOIS TOOL WORKS,일리노이스툴웍스,741457,1.491,ST
NOBL,DOV,177329499,DOVER CORP,도버,1006239,1.491,ST
NOBL,CTAS,177807467,CINTAS CORP,신타스,235304,1.495,ST
NOBL,PNR,178637529,PENTAIR PLC,펜테어,2117311,1.502,ST
NOBL,CAT,178603309,CATERPILLAR INC,캐터필러,528006,1.502,ST
NOBL,LIN,178734688,LINDE PLC,린드,399836,1.503,ST
NOBL,GPC,179313053,GENUINE PARTS CO,제뉴인 파츠,1307137,1.508,ST
NOBL,ABT,179846345,ABBOTT LABORATORIES,애봇,1654368,1.512,ST
NOBL,SPGI,179953894,S&P GLOBAL INC,S&P글로벌,368373,1.513,ST
NOBL,SJM,179982793,JM SMUCKER CO/THE,제이엠 슈머커,1519355,1.513,ST
NOBL,PG,180112751,PROCTER & GAMBLE CO/THE,프록터 앤 갬블,1056132,1.514,ST
NOBL,HRL,180358495,HORMEL FOODS CORP,호멜 푸즈,5630924,1.516,ST
NOBL,BF.B,180474113,BROWN-FORMAN CORP-CLASS B,브라운 포먼,4058334,1.517,ST
NOBL,ATO,180460737,ATMOS ENERGY CORP,앳모스 에너지,1409299,1.517,ST
NOBL,LOW,180617244,LOWE'S COS INC,로우스,765879,1.519,ST
NOBL,CHD,180790167,CHURCH & DWIGHT CO INC,처취앤드와이트,1768119,1.52,ST
NOBL,PEP,181883000,PEPSICO INC,펩시,1055067,1.529,ST
NOBL,MDT,182023214,MEDTRONIC PLC,메드트로닉,2218713,1.53,ST
SMH,SWKS,123077768,Skyworks Solutions Inc,스카이웍스 솔루션,1206290,0.594,ST
SMH,QRVO,76355569,Qorvo Inc,쿼보,718979,0.369,ST
SMH,OLED,62412193,Universal Display Corp,유니버셜 디스플레이,370223,0.301,ST
SMH,-,1444792,Other/Cash,-,0,0.007,-
SMH,KLAC,784657428,Kla Corp,KLA,1050721,3.787,ST
SMH,LRCX,824213116,Lam Research Corp,램리서치,1020192,3.978,ST
SMH,ADI,828248774,Analog Devices Inc,아날로그 디바이스,3919591,3.998,ST
SMH,QCOM,834493556,Qualcomm Inc,퀄컴,5073526,4.028,ST
SMH,AMAT,879111214,Applied Materials Inc,어플라이드 머터리얼즈,4598343,4.243,ST
SMH,ASML,977570170,Asml Holding Nv,ASML,1135983,4.718,ST
SMH,AMD,1017425017,Advanced Micro Devices Inc,에이엠디,7577456,4.911,ST
SMH,TXN,1055607325,Texas Instruments Inc,텍사스인스트루먼츠,5491948,5.095,ST
SMH,AVGO,1725991622,Broadcom Inc,브로드컴,11641654,8.331,ST
SMH,TSM,3010283928,Taiwan Semiconductor Manufacturing Co L,TSMC,18012709,14.53,ST
SMH,NVDA,4063552294,Nvidia Corp,엔비디아,38792862,19.613,ST
SMH,MU,722682334,Micron Technology Inc,마이크론,7764099,3.488,ST
SMH,SNPS,635030869,Synopsys Inc,시놉시스,1210205,3.065,ST
SMH,INTC,662753165,Intel Corp,인텔,33625224,3.199,ST
SMH,CDNS,563264270,Cadence Design Systems Inc,캐든스 디자인,2085160,2.719,ST
SMH,NXPI,429907144,Nxp Semiconductors Nv,엔엑스피,1776329,2.075,ST
SMH,MRVL,349219542,Marvell Technology Inc,마블 테크놀로지,5766505,1.686,ST
SMH,MCHP,307136371,Microchip Technology Inc,마이크로칩,4036488,1.482,ST
SMH,MPWR,278273583,Monolithic Power Systems Inc,모노리틱 파워 시스템즈,338121,1.343,ST
SMH,ON,189761028,On Semiconductor Corp,ON 세마이컨덕터,2661445,0.916,ST
SMH,STM,185689315,Stmicroelectronics Nv,ST마이크로일렉트로닉스,6331037,0.896,ST
SMH,TER,130203640,Teradyne Inc,테라다인,1069698,0.628,ST
SPYG,ABBV,133013059,ABBVIE INC,애브비,731082,0.483,ST
SPYG,LIN,125806116,LINDE PLC,린드,279594,0.457,ST
SPYG,ACN,123887824,ACCENTURE PLC CL A,액센츄어,379791,0.45,ST
SPYG,KLAC,117276929,KLA CORP,KLA,150637,0.426,ST
SPYG,PANW,116412451,PALO ALTO NETWORKS INC,팔로알토네트워크,361462,0.423,ST
SPYG,ISRG,116216293,INTUITIVE SURGICAL INC,인투이티브 서지칼,261949,0.422,ST
SPYG,QCOM,116183347,QUALCOMM INC,퀄컴,650377,0.422,ST
SPYG,KO,113058315,COCA COLA CO/THE,코카콜라,1691730,0.41,ST
SPYG,AXP,110307331,AMERICAN EXPRESS CO,아메리칸익스프레스,444985,0.4,ST
SPYG,CAT,109335217,CATERPILLAR INC,캐터필러,317346,0.397,ST
SPYG,COP,98506770,CONOCOPHILLIPS,코노코필립스,902738,0.358,ST
SPYG,TMO,98002762,THERMO FISHER SCIENTIFIC INC,써모 피셔,162224,0.356,ST
SPYG,PEP,95911053,PEPSICO INC,펩시,553727,0.348,ST
SPYG,SNPS,93453451,SYNOPSYS INC,시놉시스,170685,0.339,ST
SPYG,MCD,92742927,MCDONALD S CORP,맥도날드,354766,0.337,ST
SPYG,TJX,92688995,TJX COMPANIES INC,티제이맥스,823463,0.336,ST
SPYG,VRTX,92049651,VERTEX PHARMACEUTICALS INC,-,184783,0.334,-
SPYG,ANET,91036520,ARISTA NETWORKS INC,아리스타네트워크,284001,0.33,ST
SPYG,GE,89457788,GENERAL ELECTRIC CO,GE,526625,0.325,ST
SPYG,KKR,88314778,KKR & CO INC,KKR,744644,0.321,ST
SPYG,ETN,82272791,EATON CORP PLC,이튼,277377,0.299,ST
SPYG,BX,81166697,BLACKSTONE INC,블랙스톤,575732,0.295,ST
SPYG,SYK,80919384,STRYKER CORP,스트라이커,242797,0.294,ST
SPYG,CDNS,78863627,CADENCE DESIGN SYS INC,캐든스 디자인,304434,0.286,ST
SPYG,CMG,78313926,CHIPOTLE MEXICAN GRILL INC,치폴레,1536471,0.284,ST
SPYG,TDG,77310653,TRANSDIGM GROUP INC,-,62543,0.281,-
SPYG,SPGI,77213372,S&P GLOBAL INC,S&P글로벌,157633,0.28,ST
SPYG,REGN,76656071,REGENERON PHARMACEUTICALS,리제네론,71163,0.278,ST
SPYG,TXN,76103309,TEXAS INSTRUMENTS INC,텍사스인스트루먼츠,376973,0.276,ST
SPYG,ADI,74443255,ANALOG DEVICES INC,아날로그 디바이스,327367,0.27,ST
SPYG,UNP,74397197,UNION PACIFIC CORP,유니온 퍼시픽,307236,0.27,ST
SPYG,PM,73618116,PHILIP MORRIS INTERNATIONAL,필립모리스,643515,0.267,ST
SPYG,PGR,70003132,PROGRESSIVE CORP,프로그레시브,327684,0.254,ST
SPYG,BSX,68380754,BOSTON SCIENTIFIC CORP,보스톤 사이언티픽,904627,0.248,ST
SPYG,CRWD,66767286,CROWDSTRIKE HOLDINGS INC   A,크라우드 스트라이크,257978,0.242,ST
SPYG,MAR,64008325,MARRIOTT INTERNATIONAL  CL A,매리어트인터내셔날,268435,0.232,ST
SPYG,MMC,62935645,MARSH & MCLENNAN COS,마쉬 앤 맥클레난,286540,0.228,ST
SPYG,DE,62213392,DEERE & CO,디어,165123,0.226,ST
SPYG,PH,61537910,PARKER HANNIFIN CORP,파커 하니핀,112189,0.223,ST
SPYG,HLT,60928174,HILTON WORLDWIDE HOLDINGS IN,힐튼,279718,0.221,ST
SPYG,DHI,59256661,DR HORTON INC,디알 호튼,331580,0.215,ST
SPYG,TT,57970125,TRANE TECHNOLOGIES PLC,트레인테크놀로지,174693,0.21,ST
SPYG,SBUX,56224408,STARBUCKS CORP,스타벅스,747665,0.204,ST
SPYG,FI,55390226,FISERV INC,파이서브,340423,0.201,ST
SPYG,URI,55420567,UNITED RENTALS INC,유나이티드 렌탈즈,74409,0.201,ST
SPYG,NXPI,54882756,NXP SEMICONDUCTORS NV,엔엑스피,214545,0.199,ST
SPYG,ORLY,53724556,O REILLY AUTOMOTIVE INC,오릴리,48046,0.195,ST
SPYG,EOG,53127393,EOG RESOURCES INC,이오지 리소스,424408,0.193,ST
SPYG,ROST,53242077,ROSS STORES INC,로스,375182,0.193,ST
SPYG,BA,52684927,BOEING CO/THE,보잉,284123,0.191,ST
SPYG,ZTS,51048045,ZOETIS INC,조티스,280746,0.185,ST
SPYG,APH,47711497,AMPHENOL CORP CL A,암페놀,752666,0.173,ST
SPYG,AMT,46045743,AMERICAN TOWER CORP,아메리칸 타워,214236,0.167,ST
SPYG,HES,45988410,HESS CORP,헤스,309145,0.167,ST
SPYG,SHW,46010595,SHERWIN WILLIAMS CO/THE,-,130508,0.167,-
SPYG,ADP,45575912,AUTOMATIC DATA PROCESSING,오토메틱 데이타 프로세싱,178582,0.165,ST
SPYG,MPWR,44967371,MONOLITHIC POWER SYSTEMS INC,모노리틱 파워 시스템즈,54357,0.163,ST
SPYG,FICO,43797832,FAIR ISAAC CORP,페어 아이삭,27568,0.159,ST
SPYG,NKE,42870897,NIKE INC  CL B,나이키,582881,0.156,ST
SPYG,MSI,42793934,MOTOROLA SOLUTIONS INC,모토로라,108224,0.155,ST
SPYG,MDLZ,42292861,MONDELEZ INTERNATIONAL INC A,몬델리즈인터내셔날,630296,0.154,ST
SPYG,PCAR,42080665,PACCAR INC,파카,427997,0.153,ST
SPYG,AZO,41026156,AUTOZONE INC,오토존,13352,0.149,ST
SPYG,IT,40926354,GARTNER INC,가트너,86922,0.149,ST
SPYG,RCL,41106670,ROYAL CARIBBEAN CRUISES LTD,로얄캐러비안크루즈,264965,0.149,ST
SPYG,FTNT,40711547,FORTINET INC,포티넷,709384,0.148,ST
SPYG,ACGL,40593737,ARCH CAPITAL GROUP LTD,아치 캐피탈 그룹,418449,0.147,ST
SPYG,CTAS,40566644,CINTAS CORP,신타스,53038,0.147,ST
SPYG,ODFL,40171241,OLD DOMINION FREIGHT LINE,올드 도미니언 프레이트,199361,0.146,ST
SPYG,AON,39587489,AON PLC CLASS A,에이온,123986,0.144,ST
SPYG,FANG,39571519,DIAMONDBACK ENERGY INC,다이아몬드백,199584,0.144,ST
SPYG,SMCI,39269639,SUPER MICRO COMPUTER INC,수퍼 마이크로 컴퓨터,56282,0.143,ST
SPYG,EQIX,38743632,EQUINIX INC,이퀴녹스,49892,0.141,ST
SPYG,WM,38486433,WASTE MANAGEMENT INC,웨이스트매니지먼트,191914,0.14,ST
SPYG,CSX,37618120,CSX CORP,씨에스엑스,1093550,0.137,ST
SPYG,HCA,37335183,HCA HEALTHCARE INC,에이치씨에 헬스케어,104076,0.136,ST
SPYG,MCO,37137299,MOODY S CORP,무디스,82498,0.135,ST
SPYG,MPC,37277488,MARATHON PETROLEUM CORP,마라톤 페트롤륨,216780,0.135,ST
SPYG,CL,36110197,COLGATE PALMOLIVE CO,콜게이트팔모라이브,357952,0.131,ST
SPYG,ECL,35940714,ECOLAB INC,에코랩,144969,0.13,ST
SPYG,FCX,35661238,FREEPORT MCMORAN INC,프리포트,803543,0.129,ST
SPYG,GWW,35477092,WW GRAINGER INC,그레이저,36695,0.129,ST
SPYG,ABNB,34652892,AIRBNB INC CLASS A,에어비앤비,247009,0.126,ST
SPYG,AJG,34821794,ARTHUR J GALLAGHER & CO,갤러허,124644,0.126,ST
SPYG,ITW,34652114,ILLINOIS TOOL WORKS,일리노이스툴웍스,139715,0.126,ST
SPYG,IR,34316297,INGERSOLL RAND INC,인저솔 랜드,347542,0.125,ST
SPYG,LULU,33221633,LULULEMON ATHLETICA INC,룰루레몬,128254,0.121,ST
SPYG,OKE,33277190,ONEOK INC,원오케이,404832,0.121,ST
SPYG,TRGP,32991534,TARGA RESOURCES CORP,타가 리소시즈,248038,0.12,ST
SPYG,MCHP,31379554,MICROCHIP TECHNOLOGY INC,마이크로칩,356748,0.114,ST
SPYG,PHM,31282893,PULTEGROUP INC,펄트그룹,235369,0.114,ST
SPYG,NVR,30791007,NVR INC,NVR,3580,0.112,ST
SPYG,ADSK,30182046,AUTODESK INC,오토데스크,124421,0.11,ST
SPYG,CARR,30426633,CARRIER GLOBAL CORP,캐리어글로벌,449965,0.11,ST
SPYG,CME,28837233,CME GROUP INC,CME,144969,0.105,ST
SPYG,PWR,28951322,QUANTA SERVICES INC,퀀타 서비시스,112994,0.105,ST
SPYG,FTV,28081005,FORTIVE CORP,포티브,393843,0.102,ST
SPYG,ROP,28098669,ROPER TECHNOLOGIES INC,로퍼테크놀로지,51492,0.102,ST
SPYG,MSCI,27415838,MSCI INC,엠에스씨아이,50524,0.1,ST
SPYG,CEG,27409841,CONSTELLATION ENERGY,컨스틸레이션 에너지,158732,0.099,ST
SPYG,LEN,27319448,LENNAR CORP A,레나,153325,0.099,ST
SPYG,TYL,27364904,TYLER TECHNOLOGIES INC,타일러 테크놀로지,47427,0.099,ST
SPYG,NUE,26941087,NUCOR CORP,누코,169005,0.098,ST
SPYG,DECK,26450068,DECKERS OUTDOOR CORP,덱커즈 아웃도어,28712,0.096,ST
SPYG,MLM,26267441,MARTIN MARIETTA MATERIALS,마틴 마리에타,45536,0.095,ST
SPYG,VST,26025610,VISTRA CORP,비스트라 에너지,365323,0.094,ST
SPYG,AMP,25458978,AMERIPRISE FINANCIAL INC,애머리프라이즈 파이낸셜,58926,0.092,ST
SPYG,RSG,25091868,REPUBLIC SERVICES INC,리버플릭서비스,130578,0.091,ST
SPYG,VMC,25073211,VULCAN MATERIALS CO,벌칸 머터리얼스,94784,0.091,ST
SPYG,VRSK,24926951,VERISK ANALYTICS INC,베리스크 애널리틱스,87839,0.09,ST
SPYG,AXON,24526875,AXON ENTERPRISE INC,액손 엔터프라이즈,79375,0.089,ST
SPYG,IDXX,24458129,IDEXX LABORATORIES INC,아이덱스 랩,51749,0.089,ST
SPYG,MNST,24411543,MONSTER BEVERAGE CORP,-,476137,0.089,-
SPYG,WST,23471695,WEST PHARMACEUTICAL SERVICES,웨스트 파머수티칼 서비스,81465,0.085,ST
SPYG,CPAY,23072063,CORPAY INC,코페이,78586,0.084,ST
SPYG,BLDR,22955042,BUILDERS FIRSTSOURCE INC,빌더스 퍼스트소스,136564,0.083,ST
SPYG,WMB,22831032,WILLIAMS COS INC,윌리암스 컴퍼니즈,531820,0.083,ST
SPYG,FAST,22677859,FASTENAL CO,패스터널,320354,0.082,ST
SPYG,OXY,0,OCCIDENTAL PETROLEUM CORP,옥시덴탈 페트롤늄,0,0.0,ST
SPYG,-,0,US DOLLAR,-,0,0.0,-
SPYG,-,0,STATE STREET INSTITUTIONAL LIQ,-,0,0.0,-
SPYG,ETSY,3676740,ETSY INC,엣시,57566,0.013,ST
SPYG,PAYC,3811449,PAYCOM SOFTWARE INC,페이콤,23208,0.014,ST
SPYG,RL,4176520,RALPH LAUREN CORP,랄프 로렌,24068,0.015,ST
SPYG,DVA,4422643,DAVITA INC,다비타,31781,0.016,ST
SPYG,CZR,5127882,CAESARS ENTERTAINMENT INC,씨저스 엔터테인먼트,140413,0.019,ST
SPYG,ALLE,5118198,ALLEGION PLC,앨러젼,37180,0.019,ST
SPYG,EPAM,5433524,EPAM SYSTEMS INC,EPAM,25869,0.02,ST
SPYG,PODD,5718452,INSULET CORP,인술렛,29810,0.021,ST
SPYG,LW,5995861,LAMB WESTON HOLDINGS INC,램 웨스톤 홀딩스,106631,0.022,ST
SPYG,ROL,6431436,ROLLINS INC,롤린스,135171,0.023,ST
SPYG,GNRC,6424441,GENERAC HOLDINGS INC,제네락,41336,0.023,ST
SPYG,ENPH,6401526,ENPHASE ENERGY INC,엔페이스,56292,0.023,ST
SPYG,DPZ,6704943,DOMINO S PIZZA INC,도미노,15661,0.024,ST
SPYG,EXPD,7280125,EXPEDITORS INTL WASH INC,익스페다이터스,58489,0.026,ST
SPYG,AOS,7197034,SMITH (A.O.) CORP,에이 오 스미스,85172,0.026,ST
SPYG,SNA,7439560,SNAP ON INC,스냅 온,26549,0.027,ST
SPYG,AKAM,7796889,AKAMAI TECHNOLOGIES INC,아카마이,80116,0.028,ST
SPYG,WAT,7913742,WATERS CORP,워터스,24612,0.029,ST
SPYG,JBL,8014035,JABIL INC,자빌,72888,0.029,ST
SPYG,MGM,8167600,MGM RESORTS INTERNATIONAL,엠지엠 리조트,190921,0.03,ST
SPYG,HST,8376613,HOST HOTELS & RESORTS INC,호스트 호텔 앤 리조트,473255,0.03,ST
SPYG,FDS,8251911,FACTSET RESEARCH SYSTEMS INC,팩트셋 리서치 시스템즈,20063,0.03,ST
SPYG,CF,8238256,CF INDUSTRIES HOLDINGS INC,씨에프 인더스트리즈,110388,0.03,ST
SPYG,VRSN,8676051,VERISIGN INC,베리사인,46483,0.031,ST
SPYG,COO,8652181,COOPER COS INC/THE,쿠퍼 컴패니즈,93426,0.031,ST
SPYG,WYNN,8715382,WYNN RESORTS LTD,윈 리조트,105641,0.032,ST
SPYG,NCLH,8898958,NORWEGIAN CRUISE LINE HOLDIN,노르웨이안크루즈라인,479987,0.032,ST
SPYG,POOL,9048483,POOL CORP,풀 코포레이션,24513,0.033,ST
SPYG,MRO,9181613,MARATHON OIL CORP,마라톤 오일,334485,0.033,ST
SPYG,STX,9254680,SEAGATE TECHNOLOGY HOLDINGS,시게이트,89521,0.034,ST
