"etf_tck_cd","ediv_dt","ddn_amt","aed_stkp_ddn_amt","ddn_bse_dt","ddn_pym_dt","pba_dt","ddn_pym_fcy_cd"
TSCO,"20220819",0.92,0.92,"20220822","20220907","20220804",Quarterly
TSCO,"20230526",1.03,1.03,"20230530","20230613","20230511",Quarterly
TSCO,"20230825",1.03,1.03,"20230828","20230912","20230810",Quarterly
TSCO,"20240223",1.1,1.1,"20240226","20240312","20240205",Quarterly
TSCO,"20221118",0.92,0.92,"20221121","20221206","20221103",Quarterly
TSCO,"20240524",1.1,1.1,"20240528","20240611","20240509",Quarterly
TSLY,"20240506",0.6942,0.6942,"20240507","20240508","20231214",Monthly
TSLY,"20230707",1.0661,2.1322,"20230710","20230717","20230125",Monthly
TSLY,"20240306",0.8109,0.8109,"20240307","20240308","20231214",Monthly
TSLY,"20240105",0.5565,1.113,"20240108","20240109","20231214",Monthly
TSLY,"20231207",0.6039,1.2078,"20231208","20231213","20230125",Monthly
TSLY,"20230607",0.8033,1.6066,"20230608","20230615","20230125",Monthly
TSLY,"20230505",0.4402,0.8804,"20230508","20230515","20230504",Monthly
TSLY,"20240807",0.9661,0.9661,"20240807","20240808","20231214",Monthly
TSLY,"20230308",0.9023,1.8046,"20230309","20230316","20230307",Monthly
TSLY,"20231108",0.5846,1.1692,"20231109","20231116","20230125",Monthly
TSLY,"20230208",0.9029,1.8058,"20230209","20230216","20230125",Monthly
TSLY,"20231006",0.5769,1.1538,"20231010","20231016","20230125",Monthly
TSLY,"20230406",0.8286,1.6572,"20230410","20230417","20230125",Monthly
TSLY,"20230804",0.8303,1.6606,"20230807","20230814","20230125",Monthly
TSLY,"20240606",0.6448,0.6448,"20240606","20240607","20231214",Monthly
TSLY,"20240404",0.6841,0.6841,"20240405","20240408","20231214",Monthly
TSLY,"20230908",0.5849,1.1698,"20230911","20230918","20230125",Monthly
TSLY,"20240705",1.0035,1.0035,"20240705","20240708","20231214",Monthly
TSLY,"20240207",0.4046,0.8092,"20240208","20240209","20231214",Monthly
TSLY,"20230110",0.9986,1.9972,"20230111","20230112","20230105",Monthly
TT,"20220901",0.67,0.67,"20220902","20220930","20220602",Quarterly
TT,"20240607",0.84,0.84,"20240607","20240628","20240404",Quarterly
TT,"20230601",0.75,0.75,"20230602","20230630","20230406",Quarterly
TT,"20231130",0.75,0.75,"20231201","20231229","20231004",Quarterly
TT,"20221201",0.67,0.67,"20221202","20221230","20221012",Quarterly
TT,"20230302",0.75,0.75,"20230303","20230331","20230209",Quarterly
TT,"20240229",0.84,0.84,"20240301","20240329","20240207",Quarterly
TT,"20230831",0.75,0.75,"20230901","20230929","20230602",Quarterly
TTC,"20240618",0.36,0.36,"20240618","20240711","20240521",Quarterly
TTC,"20231003",0.34,0.34,"20231004","20231018","20230919",Quarterly
TTC,"20230405",0.34,0.34,"20230406","20230419","20230321",Quarterly
TTC,"20231226",0.36,0.36,"20231227","20240111","20231212",Quarterly
TTC,"20221004",0.3,0.3,"20221005","20221018","20220920",Quarterly
TTC,"20230620",0.34,0.34,"20230621","20230712","20230523",Quarterly
TTC,"20240328",0.36,0.36,"20240401","20240412","20240319",Quarterly
TTC,"20221227",0.34,0.34,"20221228","20230111","20221213",Quarterly
TWIN,"20240215",0.04,0.04,"20240216","20240301","20240201",Quarterly
TWIN,"20231116",0.04,0.04,"20231117","20231201","20231102",Quarterly
TWIN,"20240517",0.04,0.04,"20240520","20240603","20240430",Quarterly
TWO,"20230104",0.6,0.6,"20230105","20230127","20221219",Quarterly
TWO,"20230703",0.45,0.45,"20230705","20230728","20230621",Quarterly
TWO,"20240705",0.45,0.45,"20240705","20240729","20240618",Quarterly
TWO,"20240403",0.45,0.45,"20240404","20240429","20240320",Quarterly
TWO,"20231002",0.45,0.45,"20231003","20231027","20230919",Quarterly
TWO,"20220930",0.17,0.68,"20221003","20221028","20220921",Quarterly
TWO,"20230403",0.6,0.6,"20230404","20230428","20230323",Quarterly
TWO,"20240111",0.45,0.45,"20240112","20240129","20231218",Quarterly
TXRH,"20231205",0.55,0.55,"20231206","20231226","20231109",Quarterly
TXRH,"20230307",0.55,0.55,"20230308","20230324","20230214",Quarterly
TXRH,"20240612",0.61,0.61,"20240612","20240625","20240516",Quarterly
TXRH,"20220906",0.46,0.46,"20220907","20220923","20220811",Quarterly
TXRH,"20230606",0.55,0.55,"20230607","20230623","20230512",Quarterly
TXRH,"20230905",0.55,0.55,"20230906","20230926","20230810",Quarterly
TXRH,"20221206",0.46,0.46,"20221207","20221223","20221110",Quarterly
TXRH,"20240312",0.61,0.61,"20240313","20240326","20240214",Quarterly
UBSI,"20231207",0.37,0.37,"20231208","20240102","20231110",Quarterly
UBSI,"20220908",0.36,0.36,"20220909","20221003","20220830",Quarterly
UBSI,"20230608",0.36,0.36,"20230609","20230703","20230510",Quarterly
UBSI,"20230309",0.36,0.36,"20230310","20230403","20230227",Quarterly
UBSI,"20221208",0.36,0.36,"20221209","20230103","20221118",Quarterly
UBSI,"20230907",0.36,0.36,"20230908","20231002","20230828",Quarterly
UBSI,"20240614",0.37,0.37,"20240614","20240701","20240515",Quarterly
UBSI,"20240307",0.37,0.37,"20240308","20240401","20240226",Quarterly
UE,"20221214",0.16,0.16,"20221215","20221230","20221102",Quarterly
UE,"20230614",0.16,0.16,"20230615","20230630","20230522",Quarterly
UE,"20240614",0.17,0.17,"20240614","20240628","20240501",Quarterly
UE,"20220914",0.16,0.16,"20220915","20220930","20220804",Quarterly
UE,"20231214",0.16,0.16,"20231215","20231229","20231102",Quarterly
UE,"20230914",0.16,0.16,"20230915","20230929","20230803",Quarterly
UE,"20240314",0.17,0.17,"20240315","20240329","20240213",Quarterly
UE,"20230314",0.16,0.16,"20230315","20230331","20230228",Quarterly
UFCS,"20231130",0.16,0.16,"20231201","20231215","20231117",Quarterly
UFCS,"20230309",0.16,0.16,"20230310","20230324","20230224",Quarterly
UFCS,"20240531",0.16,0.16,"20240531","20240614","20240515",Quarterly
UFCS,"20230831",0.16,0.16,"20230901","20230915","20230818",Quarterly
UFCS,"20240307",0.16,0.16,"20240308","20240322","20240223",Quarterly
UFCS,"20221201",0.16,0.16,"20221202","20221216","20221118",Quarterly
UFCS,"20230601",0.16,0.16,"20230602","20230616","20230517",Quarterly
UFCS,"20220901",0.16,0.16,"20220902","20220916","20220819",Quarterly
UGI,"20240314",0.375,0.375,"20240315","20240401","20240131",Quarterly
UGI,"20240614",0.375,0.375,"20240614","20240701","20240501",Quarterly
UGI,"20221214",0.36,0.36,"20221215","20230101","20221117",Quarterly
UGI,"20230614",0.375,0.375,"20230615","20230701","20230503",Quarterly
UGI,"20230914",0.375,0.375,"20230915","20231001","20230802",Quarterly
UGI,"20231214",0.375,0.375,"20231215","20240101","20231116",Quarterly
UGI,"20230314",0.36,0.36,"20230315","20230401","20230201",Quarterly
UGI,"20220914",0.36,0.36,"20220915","20221001","20220803",Quarterly
UHAL,"20220902",0.438,0.0438,"20220906","20220920","20220819",Other
UHT,"20240617",0.73,0.73,"20240617","20240628","20240605",Quarterly
UHT,"20220916",0.71,0.71,"20220919","20220930","20220907",Quarterly
UHT,"20230616",0.72,0.72,"20230620","20230630","20230607",Quarterly
UHT,"20230317",0.715,0.715,"20230320","20230331","20230308",Quarterly
UHT,"20240315",0.725,0.725,"20240318","20240329","20240306",Quarterly
UHT,"20221215",0.715,0.715,"20221216","20221230","20221130",Quarterly
UHT,"20230918",0.72,0.72,"20230919","20230929","20230906",Quarterly
UHT,"20231218",0.725,0.725,"20231219","20231229","20231207",Quarterly
UNF,"20231206",0.33,0.33,"20231207","20240104","20231024",Quarterly
UNF,"20230906",0.31,0.31,"20230907","20230928","20230711",Quarterly
UNF,"20240307",0.33,0.33,"20240308","20240329","20240108",Quarterly
UNF,"20230308",0.31,0.31,"20230309","20230330","20230110",Quarterly
UNF,"20220906",0.3,0.3,"20220907","20220928","20220712",Quarterly
UNF,"20230607",0.31,0.31,"20230608","20230629","20230404",Quarterly
UNF,"20240607",0.33,0.33,"20240607","20240628","20240411",Quarterly
UNF,"20221206",0.31,0.31,"20221207","20230104","20221025",Quarterly
UNP,"20230830",1.3,1.3,"20230831","20230929","20230726",Quarterly
UNP,"20230530",1.3,1.3,"20230531","20230630","20230518",Quarterly
UNP,"20240228",1.3,1.3,"20240229","20240329","20240208",Quarterly
UNP,"20220830",1.3,1.3,"20220831","20220930","20220728",Quarterly
UNP,"20240531",1.3,1.3,"20240531","20240628","20240509",Quarterly
UNP,"20221216",1.3,1.3,"20221219","20221229","20221209",Quarterly
UNP,"20230227",1.3,1.3,"20230228","20230331","20230209",Quarterly
UNP,"20231207",1.3,1.3,"20231208","20231228","20231128",Quarterly
UPS,"20231110",1.62,1.62,"20231113","20231130","20231101",Quarterly
UPS,"20230811",1.62,1.62,"20230814","20230831","20230803",Quarterly
UPS,"20220812",1.52,1.52,"20220815","20220901","20220803",Quarterly
UPS,"20230217",1.62,1.62,"20230221","20230310","20230131",Quarterly
UPS,"20221110",1.52,1.52,"20221114","20221201","20221102",Quarterly
UPS,"20240510",1.63,1.63,"20240513","20240530","20240501",Quarterly
UPS,"20230512",1.62,1.62,"20230515","20230601","20230503",Quarterly
UPS,"20240216",1.63,1.63,"20240220","20240308","20240130",Quarterly
URI,"20240507",1.63,1.63,"20240508","20240522","20240424",Quarterly
URI,"20240213",1.63,1.63,"20240214","20240228","20240124",Quarterly
URI,"20230509",1.48,1.48,"20230510","20230524","20230426",Quarterly
URI,"20230207",1.48,1.48,"20230208","20230222","20230125",Quarterly
URI,"20240814",1.63,1.63,"20240814","20240828","20240724",Quarterly
URI,"20231107",1.48,1.48,"20231108","20231122","20231025",Quarterly
URI,"20230808",1.48,1.48,"20230809","20230823","20230726",Quarterly
URTY,"20231220",0.0847,0.0847,"20231221","20231228","20230131",Quarterly
URTY,"20230621",0.08461,0.08461,"20230622","20230628","20230131",Quarterly
URTY,"20221222",0.10529,0.10529,"20221223","20221230","20220624",Quarterly
URTY,"20230322",0.04525,0.04525,"20230323","20230329","20230131",Quarterly
URTY,"20230920",0.04138,0.04138,"20230921","20230927","20230131",Quarterly
URTY,"20240626",0.13696,0.13696,"20240626","20240703","20231222",Quarterly
USLM,"20230223",0.2,0.04,"20230224","20230317","20230203",Quarterly
USLM,"20221123",0.2,0.04,"20221125","20221216","20221026",Quarterly
USLM,"20240222",0.25,0.05,"20240223","20240315","20240202",Quarterly
USLM,"20230525",0.2,0.04,"20230526","20230616","20230503",Quarterly
USLM,"20230824",0.2,0.04,"20230825","20230915","20230802",Quarterly
USLM,"20240523",0.25,0.05,"20240524","20240614","20240430",Quarterly
USLM,"20220825",0.2,0.04,"20220826","20220916","20220727",Quarterly
USLM,"20231122",0.2,0.04,"20231124","20231215","20231031",Quarterly
USPH,"20240311",0.44,0.44,"20240312","20240405","20240227",Quarterly
USPH,"20230517",0.43,0.43,"20230518","20230609","20230503",Quarterly
USPH,"20230817",0.43,0.43,"20230818","20230908","20230807",Quarterly
USPH,"20240522",0.44,0.44,"20240523","20240614","20240507",Quarterly
USPH,"20230309",0.43,0.43,"20230310","20230407","20230223",Quarterly
USPH,"20231115",0.43,0.43,"20231116","20231208","20231106",Quarterly
USPH,"20220817",0.41,0.41,"20220818","20220916","20220804",Quarterly
USPH,"20221118",0.41,0.41,"20221121","20221216","20221102",Quarterly
UTL,"20230515",0.405,0.405,"20230516","20230530","20230426",Quarterly
UTL,"20221110",0.39,0.39,"20221114","20221128","20221026",Quarterly
UTL,"20240213",0.425,0.425,"20240214","20240229","20240131",Quarterly
UTL,"20230811",0.405,0.405,"20230814","20230828","20230726",Quarterly
UTL,"20240515",0.425,0.425,"20240516","20240531","20240501",Quarterly
UTL,"20230213",0.405,0.405,"20230214","20230228","20230125",Quarterly
UTL,"20231113",0.405,0.405,"20231114","20231128","20231023",Quarterly
UTMD,"20231214",0.3,0.3,"20231215","20240103","20231031",Quarterly
UTMD,"20230615",0.295,0.295,"20230616","20230706","20230509",Quarterly
UTMD,"20240614",0.3,0.3,"20240614","20240705","20240507",Quarterly
UTMD,"20240314",0.3,0.3,"20240315","20240403","20240206",Quarterly
UTMD,"20230316",0.295,0.295,"20230317","20230404","20230207",Quarterly
UTMD,"20230914",0.295,0.295,"20230915","20231003","20230801",Quarterly
UTMD,"20221215",0.295,0.295,"20221216","20230104","20221101",Quarterly
UTMD,"20220915",0.29,0.29,"20220916","20221005","20220802",Quarterly
UVSP,"20231107",0.21,0.21,"20231108","20231122","20231025",Quarterly
UVSP,"20240807",0.21,0.21,"20240807","20240821","20240724",Quarterly
UVSP,"20230509",0.21,0.21,"20230510","20230524","20230426",Quarterly
UVSP,"20240206",0.21,0.21,"20240207","20240221","20240124",Quarterly
UVSP,"20230207",0.21,0.21,"20230208","20230222","20230125",Quarterly
UVSP,"20230808",0.21,0.21,"20230809","20230823","20230726",Quarterly
UVSP,"20240507",0.21,0.21,"20240508","20240522","20240424",Quarterly
UVSP,"20221108",0.21,0.21,"20221109","20221123","20221026",Quarterly
UWMC,"20230309",0.1,0.1,"20230310","20230411","20230301",Quarterly
UWMC,"20240620",0.1,0.1,"20240620","20240711","20240509",Quarterly
UWMC,"20220919",0.1,0.1,"20220920","20221007","20220809",Quarterly
UWMC,"20221208",0.1,0.1,"20221209","20230110","20221102",Quarterly
UWMC,"20230620",0.1,0.1,"20230621","20230711","20230510",Quarterly
UWMC,"20240319",0.1,0.1,"20240320","20240411","20240228",Quarterly
UWMC,"20230919",0.1,0.1,"20230920","20231011","20230809",Quarterly
UWMC,"20231219",0.1,0.1,"20231220","20240111","20231108",Quarterly
VABK,"20240614",0.33,0.33,"20240614","20240628","20240522",Quarterly
VABK,"20220908",0.3,0.3,"20220909","20220923","20220727",Quarterly
VABK,"20230309",0.33,0.33,"20230310","20230324","20230222",Quarterly
VABK,"20240313",0.33,0.33,"20240314","20240328","20240228",Quarterly
VABK,"20231207",0.33,0.33,"20231208","20231222","20231117",Quarterly
VABK,"20221219",0.3,0.3,"20221220","20221230","20221207",Quarterly
VABK,"20230608",0.33,0.33,"20230609","20230623","20230524",Quarterly
VABK,"20230907",0.33,0.33,"20230908","20230922","20230726",Quarterly
VALU,"20230428",0.28,0.28,"20230501","20230511","20230421",Quarterly
VALU,"20221028",0.25,0.25,"20221031","20221110","20221021",Quarterly
VALU,"20240426",0.3,0.3,"20240429","20240510","20240419",Quarterly
VALU,"20230127",0.25,0.25,"20230130","20230210","20230120",Quarterly
VALU,"20230728",0.28,0.28,"20230731","20230810","20230721",Quarterly
VALU,"20240126",0.28,0.28,"20240129","20240209","20240119",Quarterly
VALU,"20231027",0.28,0.28,"20231030","20231109","20231020",Quarterly
VALU,"20240729",0.3,0.3,"20240729","20240812","20240719",Quarterly
VFC,"20240610",0.09,0.09,"20240610","20240620","20240522",Quarterly
VFC,"20220909",0.5,0.5,"20220912","20220920","20220728",Quarterly
VFC,"20230609",0.3,0.3,"20230612","20230620","20230523",Quarterly
VFC,"20230309",0.3,0.3,"20230310","20230321","20230207",Quarterly
VFC,"20231208",0.09,0.09,"20231211","20231220","20231030",Quarterly
VFC,"20240308",0.09,0.09,"20240311","20240320","20240206",Quarterly
VFC,"20230908",0.3,0.3,"20230911","20230920","20230801",Quarterly
VFC,"20221209",0.51,0.51,"20221212","20221220","20221026",Quarterly
VICI,"20230920",0.415,0.415,"20230921","20231005","20230907",Quarterly
VICI,"20240618",0.415,0.415,"20240618","20240703","20240607",Quarterly
VICI,"20221221",0.39,0.39,"20221222","20230105","20221208",Quarterly
VICI,"20231220",0.415,0.415,"20231221","20240104","20231207",Quarterly
VICI,"20220921",0.39,0.39,"20220922","20221006","20220908",Quarterly
VICI,"20230322",0.39,0.39,"20230323","20230406","20230309",Quarterly
VICI,"20240320",0.415,0.415,"20240321","20240404","20240307",Quarterly
VICI,"20230621",0.39,0.39,"20230622","20230706","20230608",Quarterly
VIG,"20230629",0.7731,0.7731,"20230630","20230705","20230315",Quarterly
VIG,"20240628",0.8992,0.8992,"20240628","20240702","20240229",Quarterly
VIG,"20240322",0.7692,0.7692,"20240325","20240327","20240229",Quarterly
VIG,"20230928",0.7705,0.7705,"20230929","20231003","20230315",Quarterly
VIG,"20221220",0.8687,0.8687,"20221221","20221223","20221216",Quarterly
VIG,"20220919",0.715,0.715,"20220920","20220922","20220916",Quarterly
VIG,"20230324",0.7489,0.7489,"20230327","20230329","20230315",Quarterly
VIG,"20231221",0.9156,0.9156,"20231222","20231227","20230315",Quarterly
VIRC,"20240621",0.02,0.02,"20240621","20240712","20240604",Quarterly
VIRC,"20240306",0.02,0.02,"20240307","20240410","20240222",Quarterly
VIRC,"20231221",0.02,0.02,"20231222","20240110","20231208",Quarterly
VLGEA,"20230405",0.25,0.25,"20230406","20230427","20230317",Quarterly
VLGEA,"20240403",0.25,0.25,"20240404","20240425","20240315",Quarterly
VLGEA,"20240103",0.25,0.25,"20240104","20240125","20231215",Quarterly
VLGEA,"20231004",0.25,0.25,"20231005","20231026","20230915",Quarterly
VLGEA,"20230705",0.25,0.25,"20230706","20230727","20230616",Quarterly
VLGEA,"20240703",0.25,0.25,"20240704","20240725","20240614",Quarterly
VLGEA,"20221005",0.25,0.25,"20221006","20221027","20220916",Quarterly
VLGEA,"20230104",0.25,0.25,"20230105","20230126","20221216",Quarterly
VLO,"20221116",0.98,0.98,"20221117","20221208","20221026",Quarterly
VLO,"20220803",0.98,0.98,"20220804","20220901","20220721",Quarterly
VLO,"20231116",1.02,1.02,"20231117","20231220","20231107",Quarterly
VLO,"20230522",1.02,1.02,"20230523","20230622","20230509",Quarterly
VLO,"20240530",1.07,1.07,"20240530","20240628","20240515",Quarterly
VLO,"20230802",1.02,1.02,"20230803","20230905","20230720",Quarterly
VLO,"20240131",1.07,1.07,"20240201","20240304","20240118",Quarterly
VLO,"20230213",1.02,1.02,"20230214","20230316","20230131",Quarterly
VLTO,"20240327",0.09,0.09,"20240328","20240430","20240308",Quarterly
VLTO,"20231228",0.09,0.09,"20231229","20240131","20231220",Quarterly
VLTO,"20240628",0.09,0.09,"20240628","20240731","20240522",Quarterly
VLY,"20230913",0.11,0.11,"20230914","20231002","20230814",Quarterly
VLY,"20240613",0.11,0.11,"20240613","20240702","20240530",Quarterly
VLY,"20240313",0.11,0.11,"20240314","20240402","20240221",Quarterly
VLY,"20220914",0.11,0.11,"20220915","20221003","20220816",Quarterly
VLY,"20231213",0.11,0.11,"20231214","20240103","20231206",Quarterly
VLY,"20230314",0.11,0.11,"20230315","20230403","20230303",Quarterly
VLY,"20221214",0.11,0.11,"20221215","20230103","20221114",Quarterly
VLY,"20230614",0.11,0.11,"20230615","20230703","20230523",Quarterly
VMC,"20221114",0.4,0.4,"20221115","20221205","20221014",Quarterly
VMC,"20220816",0.4,0.4,"20220817","20220902","20220708",Quarterly
VMC,"20240301",0.46,0.46,"20240304","20240318","20240209",Quarterly
VMC,"20231110",0.43,0.43,"20231113","20231129","20231013",Quarterly
VMC,"20240523",0.46,0.46,"20240524","20240607","20240510",Quarterly
