"bse_dt","tck_iem_cd","ifw_ofw_dit_cd","ifw_ofw_tck_cd","ifw_ofw_amt_wht_rt","ifw_ofw_rnk"
"20240530",NFLX        ,"02",DELL        ,100.00,1
"20240826",NFLX        ,"02",DHI         ,72.43,1
"20240826",NFLX        ,"02",ON          ,18.02,2
"20240826",NFLX        ,"02",PLTR        ,7.50,3
"20240826",NFLX        ,"02",GE          ,1.01,4
"20240826",NFLX        ,"02",GNRC        ,0.93,5
"20240724",NFLX        ,"02",QQQ         ,56.76,1
"20240724",NFLX        ,"02",COIN        ,39.37,2
"20240712",NFLX        ,"02",TT          ,69.71,1
"20240712",NFLX        ,"02",PSTG        ,15.04,2
"20240625",NFLX        ,"02",SPOT        ,15.64,3
"20240604",NFLX        ,"02",CCJ         ,3.62,3
"20240716",NFLX        ,"02",LCID        ,100.00,1
"20240711",NFLX        ,"02",GME         ,8.47,3
"20240625",NFLX        ,"02",AA          ,10.07,4
"20240625",NFLX        ,"02",MCD         ,9.70,5
"20240711",NFLX        ,"02",XLK         ,51.59,1
"20240711",NFLX        ,"02",CVNA        ,3.55,4
"20240711",NFLX        ,"02",BIDU        ,2.66,5
"20240703",NFLX        ,"02",GOOGL       ,100.00,1
"20240718",NFLX        ,"02",AAPL        ,42.60,1
"20240726",NFLX        ,"02",CCL         ,100.00,1
"20240605",NFLX        ,"02",META        ,100.00,1
"20240718",NFLX        ,"02",LLY         ,25.93,2
"20240718",NFLX        ,"02",SCHW        ,18.27,3
"20240827",NFLX        ,"02",XDTE        ,37.14,2
"20240827",NFLX        ,"02",SPLG        ,7.07,3
"20240816",NFLX        ,"02",MSFT        ,37.57,2
"20240715",NFLX        ,"02",ARE         ,39.53,1
"20240718",NFLX        ,"02",CPNG        ,10.73,4
"20240827",NFLX        ,"02",TMF         ,1.77,5
"20240827",NFLX        ,"02",SOXL        ,5.47,4
"20240715",NFLX        ,"02",VICI        ,24.31,2
"20240816",NFLX        ,"02",NVDA        ,14.10,3
"20240816",NFLX        ,"02",ASML        ,41.42,1
"20240715",NFLX        ,"02",SQ          ,18.16,3
"20240715",NFLX        ,"02",CPNG        ,18.01,4
"20240816",NFLX        ,"02",AAPL        ,4.30,4
"20240821",NFLX        ,"02",MRK         ,100.00,1
"20240718",NFLX        ,"02",INTC        ,2.47,5
"20240604",NFLX        ,"02",MSFT        ,55.28,1
"20240604",NFLX        ,"02",AMGN        ,41.10,2
"20240827",NFLX        ,"02",QDTE        ,48.55,1
"20240822",NFLX        ,"02",SNOW        ,100.00,1
"20240712",NFLX        ,"02",OSCR        ,9.03,3
"20240820",NFLX        ,"02",VRT         ,100.00,1
"20240712",NFLX        ,"02",NVDA        ,6.22,4
"20240711",NFLX        ,"02",GS          ,25.98,2
"20240816",NFLX        ,"02",TQQQ        ,2.62,5
"20240625",NFLX        ,"02",SMR         ,29.61,1
"20240625",NFLX        ,"02",HMY         ,27.67,2
"20240805",NGD         ,"01",CGTX        ,35.71,2
"20240624",NGD         ,"01",UVIX        ,100.00,1
"20240805",NGD         ,"01",VIAOY       ,0.03,3
"20240805",NGD         ,"01",FAAS        ,64.26,1
"20240605",NGD         ,"02",SBSW        ,4.06,2
"20240605",NGD         ,"02",UVIX        ,95.94,1
"20240604",NGD         ,"02",NUWE        ,1.46,3
"20240604",NGD         ,"02",TCJH        ,50.80,1
"20240604",NGD         ,"02",KITT        ,47.74,2
"20240821",NI          ,"01",KO          ,33.96,2
"20240821",NI          ,"01",AVGO        ,66.04,1
"20240724",NI          ,"01",RF          ,100.00,1
"20240725",NI          ,"02",MMM         ,100.00,1
"20240531",NKTX        ,"01",SPCE        ,0.20,3
"20240531",NKTX        ,"01",GOEV        ,46.78,2
"20240531",NKTX        ,"01",DAL         ,53.01,1
"20240531",NKTX        ,"02",GERN        ,100.00,1
"20240725",NL          ,"01",IGMS        ,42.61,1
"20240725",NL          ,"01",SABS        ,14.87,3
"20240725",NL          ,"01",RVSB        ,32.39,2
"20240725",NL          ,"01",KLTR        ,2.30,5
"20240725",NL          ,"01",CNVS        ,3.18,4
"20240703",NLOP        ,"02",FPI         ,100.00,1
"20240715",NLOP        ,"01",NYCB        ,100.00,1
"20240718",NMRA        ,"02",CADL        ,9.55,3
"20240718",NMRA        ,"02",SOXL        ,31.21,2
"20240718",NMRA        ,"02",AMZU        ,59.25,1
"20240717",NMRA        ,"01",SOFI        ,16.25,3
"20240717",NMRA        ,"01",ELEV        ,16.74,2
"20240717",NMRA        ,"01",SQ          ,11.98,5
"20240717",NMRA        ,"01",CRM         ,28.03,1
"20240717",NMRA        ,"01",GME         ,14.97,4
"20240826",NNN         ,"02",IAC         ,100.00,1
"20240717",NNN         ,"02",OKLO        ,13.13,3
"20240717",NNN         ,"02",SCHW        ,67.01,1
"20240717",NNN         ,"02",VRN         ,19.85,2
"20240806",NNN         ,"02",NVDA        ,100.00,1
"20240703",NNOX        ,"01",MOVE        ,0.34,4
"20240821",NNOX        ,"01",SOUN        ,100.00,1
"20240726",NNOX        ,"01",TSLZ        ,100.00,1
"20240619",NNOX        ,"01",PLTR        ,100.00,1
"20240712",NNOX        ,"01",NVDA        ,100.00,1
"20240820",NNOX        ,"01",TSLA        ,100.00,1
"20240703",NNOX        ,"01",WISA        ,85.14,1
"20240703",NNOX        ,"01",CTXR        ,11.68,2
"20240827",NNOX        ,"01",SOUN        ,100.00,1
"20240703",NNOX        ,"01",GOEV        ,2.83,3
"20240719",NNOX        ,"01",GXAI        ,53.64,1
"20240725",NNOX        ,"01",MARA        ,9.49,2
"20240809",NNOX        ,"01",ZCMD        ,97.99,1
"20240610",NNOX        ,"01",PLTR        ,100.00,1
"20240624",NNOX        ,"01",AMZN        ,34.46,1
"20240723",NNOX        ,"01",ETHU        ,100.00,1
"20240809",NNOX        ,"01",BITX        ,2.01,2
"20240607",NNOX        ,"01",DGIN        ,7.59,2
"20240607",NNOX        ,"01",PLTR        ,92.41,1
"20240710",NNOX        ,"01",VSTM        ,2.46,3
"20240710",NNOX        ,"01",ARKK        ,43.33,2
"20240725",NNOX        ,"01",RIOT        ,90.51,1
"20240624",NNOX        ,"01",GOOGL       ,32.64,3
"20240624",NNOX        ,"01",GOOG        ,32.90,2
"20240710",NNOX        ,"01",ZM          ,54.20,1
"20240719",NNOX        ,"01",DJT         ,46.36,2
"20240711",NNOX        ,"02",SGMO        ,100.00,1
"20240715",NNOX        ,"02",ABBV        ,16.34,3
"20240715",NNOX        ,"02",ZPTA        ,4.30,4
"20240822",NNOX        ,"02",NVDA        ,100.00,1
"20240812",NNOX        ,"02",XPON        ,100.00,1
"20240712",NNOX        ,"02",ZIM         ,100.00,1
"20240715",NNOX        ,"02",RGTI        ,3.89,5
"20240718",NNOX        ,"02",ASML        ,28.44,2
"20240618",NNOX        ,"02",TSLT        ,100.00,1
"20240718",NNOX        ,"02",SOXL        ,71.56,1
"20240709",NNOX        ,"02",GFAI        ,80.85,1
"20240709",NNOX        ,"02",AMD         ,15.57,2
"20240709",NNOX        ,"02",TQQQ        ,3.58,3
"20240702",NNOX        ,"02",NVDL        ,100.00,1
"20240807",NNOX        ,"02",TSLT        ,100.00,1
"20240715",NNOX        ,"02",KZIA        ,45.04,1
"20240715",NNOX        ,"02",ARKG        ,28.58,2
"20240717",NNOX        ,"02",BA          ,31.30,1
"20240611",NNOX        ,"02",NVDA        ,100.00,1
"20240719",NNOX        ,"02",TSLT        ,100.00,1
"20240801",NNOX        ,"02",BITU        ,11.63,2
"20240701",NNOX        ,"02",SEDG        ,1.48,4
"20240701",NNOX        ,"02",CCJ         ,14.41,2
"20240627",NNOX        ,"02",MU          ,100.00,1
"20240701",NNOX        ,"02",WBA         ,70.86,1
"20240717",NNOX        ,"02",NEE         ,12.10,2
"20240528",NNOX        ,"02",FSLR        ,100.00,1
"20240723",NNOX        ,"02",LCID        ,100.00,1
"20240701",NNOX        ,"02",NKE         ,13.25,3
"20240617",NNOX        ,"02",CONL        ,100.00,1
"20240717",NNOX        ,"02",OXY         ,10.45,3
"20240710",NNOX        ,"02",NVDL        ,50.16,1
"20240710",NNOX        ,"02",BITX        ,37.38,2
"20240710",NNOX        ,"02",SOXS        ,12.46,3
"20240717",NNOX        ,"02",TDOC        ,8.49,5
"20240717",NNOX        ,"02",ZM          ,9.95,4
"20240620",NNOX        ,"02",NVDA        ,100.00,1
"20240725",NNOX        ,"02",FNGU        ,100.00,1
"20240802",NNOX        ,"02",TSLL        ,100.00,1
"20240801",NNOX        ,"02",ETHU        ,88.37,1
"20240614",NNOX        ,"02",LMT         ,100.00,1
"20240724",NOG         ,"01",NEP         ,100.00,1
"20240709",NOMD        ,"01",SNN         ,100.00,1
"20240717",NOMD        ,"02",TMF         ,100.00,1
"20240726",NOTE        ,"01",TNA         ,100.00,1
"20240823",NOTE        ,"02",NVDL        ,100.00,1
"20240704",NRG         ,"01",SOXL        ,100.00,1
"20240530",NRG         ,"01",TECL        ,58.37,1
"20240530",NRG         ,"01",NVDL        ,41.63,2
"20240709",NRG         ,"01",NVDA        ,98.72,1
"20240529",NRG         ,"01",SCPX        ,9.51,2
"20240529",NRG         ,"01",TSM         ,90.49,1
"20240827",NRG         ,"01",SSO         ,100.00,1
"20240709",NRG         ,"01",TQQQ        ,1.28,2
"20240712",NRG         ,"02",NFLX        ,9.91,3
"20240816",NRG         ,"02",MU          ,48.08,2
"20240816",NRG         ,"02",MRNA        ,51.92,1
"20240712",NRG         ,"02",TSM         ,2.80,4
"20240712",NRG         ,"02",META        ,62.28,1
"20240712",NRG         ,"02",JNJ         ,25.00,2
"20240627",NRG         ,"02",HDB         ,100.00,1
"20240710",NRG         ,"02",AAPL        ,70.76,1
"20240612",NRG         ,"02",MRVL        ,100.00,1
"20240710",NRG         ,"02",GOOGL       ,29.24,2
"20240719",NRG         ,"02",PLTR        ,100.00,1
"20240814",NRG         ,"02",NVDA        ,100.00,1
"20240801",NSC         ,"02",NVDA        ,100.00,1
"20240621",NSSC        ,"01",LNTH        ,5.83,4
"20240621",NSSC        ,"01",POWL        ,23.61,2
"20240621",NSSC        ,"01",FTEC        ,50.34,1
"20240611",NSSC        ,"01",MLI         ,7.54,5
"20240611",NSSC        ,"01",BRBR        ,8.01,4
"20240611",NSSC        ,"01",CPRT        ,14.66,3
"20240611",NSSC        ,"01",HRB         ,20.41,2
"20240611",NSSC        ,"01",FTEC        ,44.55,1
"20240621",NSSC        ,"01",ACLS        ,20.22,3
"20240806",NSSC        ,"01",STLD        ,100.00,1
"20240715",NSSC        ,"01",SNAP        ,4.17,5
"20240715",NSSC        ,"01",MLI         ,7.55,4
"20240604",NSSC        ,"01",FMAT        ,100.00,1
"20240715",NSSC        ,"01",PSTG        ,16.62,3
"20240715",NSSC        ,"01",AMZN        ,24.82,2
"20240715",NSSC        ,"01",ARM         ,44.08,1
"20240718",NSSC        ,"01",TBBK        ,5.76,4
"20240718",NSSC        ,"01",POWL        ,16.84,3
"20240718",NSSC        ,"01",TSLA        ,30.67,2
"20240718",NSSC        ,"01",EME         ,46.73,1
"20240607",NSSC        ,"02",MLI         ,15.36,2
"20240607",NSSC        ,"02",GPK         ,14.91,3
"20240719",NSSC        ,"02",NECB        ,4.29,3
"20240607",NSSC        ,"02",ACLS        ,69.74,1
"20240719",NSSC        ,"02",HTGC        ,8.85,2
"20240719",NSSC        ,"02",KSPI        ,86.86,1
"20240619",NSSC        ,"02",LNTH        ,29.51,2
"20240619",NSSC        ,"02",HRB         ,19.32,3
"20240702",NSSC        ,"02",EXLS        ,100.00,1
"20240619",NSSC        ,"02",ACLS        ,51.17,1
"20240718",NTR         ,"01",MPW         ,62.11,1
"20240718",NTR         ,"01",LMT         ,37.89,2
"20240722",NTR         ,"01",VFC         ,19.43,2
"20240722",NTR         ,"01",ADC         ,80.57,1
"20240610",NTR         ,"01",LCID        ,82.22,1
"20240610",NTR         ,"01",SOXS        ,17.78,2
"20240701",NTR         ,"02",DJT         ,100.00,1
"20240723",NTR         ,"02",NCPL        ,100.00,1
"20240717",NTR         ,"02",AVGO        ,100.00,1
"20240605",NTR         ,"02",UVIX        ,20.91,2
"20240731",NTR         ,"02",MSFT        ,100.00,1
"20240605",NTR         ,"02",TSLL        ,78.20,1
"20240605",NTR         ,"02",SBSW        ,0.88,3
"20240722",NUS         ,"02",SOXL        ,100.00,1
"20240809",NVAX        ,"01",TSLL        ,0.26,3
"20240607",NVAX        ,"01",TMF         ,22.61,2
"20240607",NVAX        ,"01",NVDL        ,33.23,1
"20240614",NVAX        ,"01",NVDA        ,100.00,1
"20240621",NVAX        ,"01",MSFT        ,37.87,1
"20240621",NVAX        ,"01",QLD         ,26.07,2
"20240621",NVAX        ,"01",USD         ,19.55,3
"20240621",NVAX        ,"01",GOOG        ,8.98,4
"20240621",NVAX        ,"01",SSO         ,7.11,5
"20240801",NVAX        ,"01",UPST        ,52.33,1
"20240801",NVAX        ,"01",HRTX        ,47.67,2
"20240627",NVAX        ,"01",NVDQ        ,100.00,1
"20240612",NVAX        ,"01",NVDA        ,6.73,5
"20240612",NVAX        ,"01",TSDD        ,9.51,4
"20240612",NVAX        ,"01",VHAI        ,9.68,3
"20240612",NVAX        ,"01",IBRX        ,11.50,2
"20240612",NVAX        ,"01",ORLY        ,17.97,1
"20240628",NVAX        ,"01",DJT         ,100.00,1
"20240528",NVAX        ,"01",O           ,100.00,1
"20240819",NVAX        ,"01",IONQ        ,100.00,1
"20240719",NVAX        ,"01",SMR         ,2.10,3
"20240719",NVAX        ,"01",AAPL        ,6.89,2
"20240719",NVAX        ,"01",U           ,91.01,1
"20240607",NVAX        ,"01",SCHD        ,22.45,3
"20240611",NVAX        ,"01",FIP         ,8.55,5
"20240611",NVAX        ,"01",HUMA        ,16.17,4
"20240611",NVAX        ,"01",SMR         ,16.59,3
"20240611",NVAX        ,"01",PANW        ,22.38,2
"20240611",NVAX        ,"01",CVS         ,27.48,1
"20240724",NVAX        ,"01",DJT         ,32.84,1
"20240724",NVAX        ,"01",TSLA        ,23.80,2
"20240724",NVAX        ,"01",TQQQ        ,22.81,3
"20240724",NVAX        ,"01",IREN        ,20.55,4
"20240729",NVAX        ,"01",SMR         ,100.00,1
"20240620",NVAX        ,"01",NKLA        ,100.00,1
"20240717",NVAX        ,"01",SOUN        ,88.98,1
"20240717",NVAX        ,"01",TPIC        ,2.30,2
"20240717",NVAX        ,"01",ANNX        ,1.41,3
"20240717",NVAX        ,"01",VSTM        ,1.40,4
"20240717",NVAX        ,"01",MGX         ,1.33,5
"20240725",NVAX        ,"01",CIFR        ,10.34,5
"20240725",NVAX        ,"01",OPI         ,10.51,4
"20240725",NVAX        ,"01",EGHT        ,10.98,3
"20240610",NVAX        ,"01",JL          ,6.05,5
"20240610",NVAX        ,"01",PRTG        ,7.82,4
"20240610",NVAX        ,"01",NMHI        ,7.85,3
"20240610",NVAX        ,"01",NVDA        ,17.96,2
"20240610",NVAX        ,"01",U           ,20.07,1
"20240725",NVAX        ,"01",AVAH        ,12.25,2
"20240725",NVAX        ,"01",IREN        ,36.73,1
"20240617",NVAX        ,"01",VRT         ,53.73,1
"20240617",NVAX        ,"01",TIRX        ,24.96,2
"20240617",NVAX        ,"01",AMZN        ,17.27,3
"20240617",NVAX        ,"01",AGRI        ,4.04,4
"20240808",NVAX        ,"01",SOXL        ,100.00,1
"20240710",NVAX        ,"01",NKE         ,100.00,1
"20240624",NVAX        ,"01",LIPO        ,0.99,5
"20240624",NVAX        ,"01",THMO        ,1.79,4
"20240624",NVAX        ,"01",ENSV        ,4.51,3
"20240624",NVAX        ,"01",NAAS        ,39.98,2
"20240624",NVAX        ,"01",NVNI        ,52.73,1
"20240607",NVAX        ,"01",SOXL        ,3.73,5
"20240607",NVAX        ,"01",GME         ,17.98,4
"20240809",NVAX        ,"01",VRT         ,93.63,1
"20240809",NVAX        ,"01",PLTR        ,6.11,2
"20240619",NVAX        ,"01",ARM         ,24.75,3
"20240619",NVAX        ,"01",NVDQ        ,5.94,4
"20240619",NVAX        ,"01",LPA         ,3.80,5
"20240625",NVAX        ,"01",NVDA        ,90.33,1
"20240625",NVAX        ,"01",HSY         ,4.81,2
"20240716",NVAX        ,"01",TSLA        ,31.66,1
"20240716",NVAX        ,"01",MSFT        ,28.92,2
"20240625",NVAX        ,"01",MRNA        ,3.53,3
"20240625",NVAX        ,"01",TLT         ,1.24,4
"20240625",NVAX        ,"01",BYND        ,0.09,5
"20240716",NVAX        ,"01",NVDA        ,24.72,3
"20240731",NVAX        ,"01",F           ,24.77,3
"20240731",NVAX        ,"01",BTE         ,10.47,4
"20240703",NVAX        ,"01",DJT         ,28.81,2
"20240604",NVAX        ,"01",CRGEQ       ,100.00,1
"20240703",NVAX        ,"01",OXY         ,71.19,1
"20240716",NVAX        ,"01",AAPL        ,14.70,4
"20240605",NVAX        ,"01",PRTS        ,4.00,5
"20240807",NVAX        ,"01",NVDA        ,80.17,1
"20240807",NVAX        ,"01",UPST        ,19.83,2
"20240613",NVAX        ,"01",TPET        ,100.00,1
"20240618",NVAX        ,"01",GME         ,100.00,1
"20240605",NVAX        ,"01",PENN        ,4.06,4
"20240605",NVAX        ,"01",BE          ,12.30,3
"20240731",NVAX        ,"01",PSX         ,25.27,2
"20240605",NVAX        ,"01",TSM         ,24.19,2
"20240731",NVAX        ,"01",SBUX        ,39.48,1
"20240605",NVAX        ,"01",ACLS        ,34.83,1
"20240813",NVAX        ,"01",SOXL        ,100.00,1
"20240603",NVAX        ,"01",HPQ         ,100.00,1
"20240730",NVAX        ,"01",TSLA        ,100.00,1
"20240820",NVAX        ,"01",NVDA        ,100.00,1
"20240812",NVAX        ,"01",MRNA        ,2.36,2
"20240812",NVAX        ,"01",TSLZ        ,97.64,1
"20240715",NVAX        ,"01",DJT         ,69.00,1
"20240619",NVAX        ,"01",ASML        ,37.50,1
"20240715",NVAX        ,"01",CMND        ,31.00,2
"20240619",NVAX        ,"01",NVDA        ,28.00,2
"20240716",NVAX        ,"02",LCID        ,7.36,5
"20240604",NVAX        ,"02",GDEN        ,22.98,2
"20240604",NVAX        ,"02",AMZN        ,67.87,1
"20240711",NVAX        ,"02",XTIA        ,100.00,1
"20240613",NVAX        ,"02",BITU        ,0.88,5
"20240603",NVAX        ,"02",SMFL        ,15.97,2
"20240827",NVAX        ,"02",NVDA        ,100.00,1
"20240718",NVAX        ,"02",CCCC        ,31.83,3
"20240822",NVAX        ,"02",RA          ,100.00,1
"20240718",NVAX        ,"02",OPEN        ,33.25,1
"20240718",NVAX        ,"02",QSI         ,0.50,5
"20240613",NVAX        ,"02",LABD        ,15.88,2
"20240613",NVAX        ,"02",AAPL        ,75.81,1
"20240726",NVAX        ,"02",SOXL        ,10.97,4
"20240613",NVAX        ,"02",NVDA        ,6.36,3
"20240730",NVAX        ,"02",DNA         ,55.85,1
"20240718",NVAX        ,"02",PACB        ,32.95,2
"20240529",NVAX        ,"02",SOXL        ,2.93,3
"20240820",NVAX        ,"02",MSOS        ,34.50,1
"20240730",NVAX        ,"02",QLD         ,43.69,2
"20240715",NVAX        ,"02",QS          ,30.60,2
"20240529",NVAX        ,"02",NVDA        ,61.72,1
"20240529",NVAX        ,"02",INTC        ,35.35,2
"20240730",NVAX        ,"02",ZETA        ,0.46,3
"20240718",NVAX        ,"02",AGL         ,0.50,4
"20240604",NVAX        ,"02",NVOS        ,0.47,5
"20240604",NVAX        ,"02",MBOT        ,0.53,4
"20240604",NVAX        ,"02",NVD         ,8.16,3
"20240603",NVAX        ,"02",MDB         ,84.03,1
"20240820",NVAX        ,"02",MRKR        ,32.26,2
"20240820",NVAX        ,"02",SPRC        ,1.13,4
"20240716",NVAX        ,"02",NVDL        ,60.50,1
"20240613",NVAX        ,"02",SMR         ,1.07,4
"20240716",NVAX        ,"02",VEV         ,13.05,2
"20240712",NVAX        ,"02",ARDX        ,16.03,4
"20240726",NVAX        ,"02",APEI        ,26.72,3
"20240726",NVAX        ,"02",IVVD        ,30.95,2
"20240726",NVAX        ,"02",SIRI        ,31.35,1
"20240712",NVAX        ,"02",NVDA        ,22.88,3
"20240712",NVAX        ,"02",GOOGL       ,27.77,2
"20240712",NVAX        ,"02",SPY         ,33.32,1
"20240731",NVAX        ,"02",VITL        ,43.04,2
"20240731",NVAX        ,"02",SFM         ,56.96,1
